x-axis,SCL1,3
+2.31930E-03,+1.03517589E+00,-41.17359E-03
+2.32030E-03,+1.03517589E+00,-50.25123E-03
+2.32130E-03,+1.03517589E+00,-10.05023E-03
+2.32230E-03,+1.03517589E+00,-10.05023E-03
+2.32330E-03,+1.03517589E+00,-10.05023E-03
+2.32430E-03,+1.03517589E+00,-47.65762E-03
+2.32530E-03,+1.03517589E+00,-37.28317E-03
+2.32630E-03,+1.03517589E+00,-26.90872E-03
+2.32730E-03,+1.03517589E+00,-43.76720E-03
+2.32830E-03,+1.03517589E+00,-46.36081E-03
+2.32930E-03,+1.03517589E+00,-50.25123E-03
+2.33030E-03,+1.01961421E+00,-50.25123E-03
+2.33130E-03,+1.00016211E+00,-50.25123E-03
+2.33230E-03,+1.03517589E+00,-50.25123E-03
+2.33330E-03,+1.03517589E+00,-50.25123E-03
+2.33430E-03,+4.46652615E+00,-50.25123E-03
+2.33530E-03,+4.48857187E+00,-10.05023E-03
+2.33630E-03,+4.45226128E+00,-43.76720E-03
+2.33730E-03,+4.47560380E+00,-33.39275E-03
+2.33830E-03,+4.49246228E+00,-23.01830E-03
+2.33930E-03,+4.49246228E+00,+4.37185927E+00
+2.34030E-03,+4.48468145E+00,+4.33943911E+00
+2.34130E-03,+4.49246228E+00,+4.39001456E+00
+2.34230E-03,+4.48079103E+00,+4.40038902E+00
+2.34330E-03,+4.49246228E+00,+4.37315608E+00
+2.34430E-03,+4.49246228E+00,-19.12788E-03
+2.34530E-03,+4.49246228E+00,-10.05023E-03
+2.34630E-03,+4.49246228E+00,-39.87678E-03
+2.34730E-03,+4.49246228E+00,-50.25123E-03
+2.34830E-03,+4.49246228E+00,-50.25123E-03
+2.34930E-03,+4.51191438E+00,+4.41206028E+00
+2.35030E-03,+4.49246228E+00,+4.41206028E+00
+2.35130E-03,+4.53266329E+00,+4.41206028E+00
+2.35230E-03,+4.53266329E+00,+4.42373154E+00
+2.35330E-03,+4.53266329E+00,+4.43410599E+00
+2.35430E-03,+4.53266329E+00,-10.05023E-03
+2.35530E-03,+4.49505590E+00,-50.25123E-03
+2.35630E-03,+4.49246228E+00,-23.01830E-03
+2.35730E-03,+4.53266329E+00,-10.05023E-03
+2.35830E-03,+4.53266329E+00,-50.25123E-03
+2.35930E-03,+4.53266329E+00,+4.41206028E+00
+2.36030E-03,+4.53266329E+00,+4.42632515E+00
+2.36130E-03,+4.53266329E+00,+4.43669960E+00
+2.36230E-03,+4.53266329E+00,+4.45226128E+00
+2.36330E-03,+4.53266329E+00,+4.41724750E+00
+2.36430E-03,+4.53266329E+00,-10.05023E-03
+2.36530E-03,+4.53266329E+00,-50.25123E-03
+2.36630E-03,+4.53266329E+00,-50.25123E-03
+2.36730E-03,+4.53266329E+00,-16.53426E-03
+2.36830E-03,+4.53266329E+00,-50.25123E-03
+2.36930E-03,+4.53266329E+00,+4.45226128E+00
+2.37030E-03,+4.57027068E+00,+4.45485489E+00
+2.37130E-03,+4.56508345E+00,+4.48468145E+00
+2.37230E-03,+4.57286429E+00,+4.45226128E+00
+2.37330E-03,+4.53266329E+00,+4.45226128E+00
+2.37430E-03,+4.53266329E+00,-10.05023E-03
+2.37530E-03,+4.57286429E+00,-50.25123E-03
+2.37630E-03,+4.53266329E+00,-50.25123E-03
+2.37730E-03,+4.56248984E+00,-39.87678E-03
+2.37830E-03,+4.53266329E+00,-50.25123E-03
+2.37930E-03,+4.54303774E+00,+4.45226128E+00
+2.38030E-03,+4.55211539E+00,+4.47301019E+00
+2.38130E-03,+4.56378665E+00,+4.49246228E+00
+2.38230E-03,+4.57156749E+00,+4.45226128E+00
+2.38330E-03,+4.54433455E+00,+4.49246228E+00
+2.38430E-03,+4.55470900E+00,-10.05023E-03
+2.38530E-03,+4.56508345E+00,-17.83107E-03
+2.38630E-03,+4.57027068E+00,-47.65762E-03
+2.38730E-03,+4.53266329E+00,-23.01830E-03
+2.38830E-03,+4.57286429E+00,-33.39275E-03
+2.38930E-03,+4.57286429E+00,+4.48597825E+00
+2.39030E-03,+4.57286429E+00,+4.49246228E+00
+2.39130E-03,+4.57286429E+00,+4.47819741E+00
+2.39230E-03,+4.57286429E+00,+4.51710161E+00
+2.39330E-03,+4.57286429E+00,+4.49246228E+00
+2.39430E-03,+4.57286429E+00,-10.05023E-03
+2.39530E-03,+4.57286429E+00,-50.25123E-03
+2.39630E-03,+4.57286429E+00,-35.98636E-03
+2.39730E-03,+4.57286429E+00,-46.36081E-03
+2.39830E-03,+4.57286429E+00,-50.25123E-03
+2.39930E-03,+4.57286429E+00,+4.49246228E+00
+2.40030E-03,+4.60009723E+00,+4.51969522E+00
+2.40130E-03,+4.57286429E+00,+4.53006968E+00
+2.40230E-03,+4.57286429E+00,+4.50024312E+00
+2.40330E-03,+4.57286429E+00,+4.49246228E+00
+2.40430E-03,+4.57286429E+00,-50.25123E-03
+2.40530E-03,+4.57286429E+00,-10.05023E-03
+2.40630E-03,+4.58194194E+00,-10.05023E-03
+2.40730E-03,+4.57286429E+00,-10.05023E-03
+2.40830E-03,+4.58323875E+00,-10.05023E-03
+2.40930E-03,+4.61306530E+00,+4.49246228E+00
+2.41030E-03,+4.60269085E+00,+4.50283674E+00
+2.41130E-03,+4.57286429E+00,+4.51191438E+00
+2.41230E-03,+4.58194194E+00,+4.52358564E+00
+2.41330E-03,+4.57416110E+00,+4.49246228E+00
+2.41430E-03,+1.06370563E+00,-21.72149E-03
+2.41530E-03,+1.05333118E+00,-28.20552E-03
+2.41630E-03,+1.03517589E+00,-42.47039E-03
+2.41730E-03,+1.03776950E+00,-47.65762E-03
+2.41830E-03,+1.03517589E+00,-37.28317E-03
+2.41930E-03,+1.05851841E+00,+4.49246228E+00
+2.42030E-03,+1.03517589E+00,+4.49246228E+00
+2.42130E-03,+1.03517589E+00,+4.49246228E+00
+2.42230E-03,+1.04944076E+00,+4.49246228E+00
+2.42330E-03,+1.03517589E+00,+4.49246228E+00
+2.42430E-03,+4.57286429E+00,-15.23746E-03
+2.42530E-03,+4.57805152E+00,-50.25123E-03
+2.42630E-03,+4.57286429E+00,-50.25123E-03
+2.42730E-03,+4.57286429E+00,-10.05023E-03
+2.42830E-03,+4.57286429E+00,-46.36081E-03
+2.42930E-03,+4.60658127E+00,+4.49246228E+00
+2.43030E-03,+4.57286429E+00,+4.51580480E+00
+2.43130E-03,+4.57286429E+00,+4.50543035E+00
+2.43230E-03,+4.57286429E+00,+4.53006968E+00
+2.43330E-03,+4.57286429E+00,+4.52488245E+00
+2.43430E-03,+1.05333118E+00,-32.09594E-03
+2.43530E-03,+1.03517589E+00,-38.57997E-03
+2.43630E-03,+1.03517589E+00,-50.25123E-03
+2.43730E-03,+1.03517589E+00,-10.05023E-03
+2.43830E-03,+1.03517589E+00,-29.50233E-03
+2.43930E-03,+1.04555034E+00,+4.49246228E+00
+2.44030E-03,+1.03517589E+00,+4.49246228E+00
+2.44130E-03,+1.03517589E+00,+4.49246228E+00
+2.44230E-03,+1.03517589E+00,+4.49246228E+00
+2.44330E-03,+1.03517589E+00,+4.46133893E+00
+2.44430E-03,+1.03517589E+00,-10.05023E-03
+2.44530E-03,+1.03517589E+00,-50.25123E-03
+2.44630E-03,+1.03517589E+00,-28.20552E-03
+2.44730E-03,+1.03517589E+00,-17.83107E-03
+2.44830E-03,+1.03517589E+00,-10.05023E-03
+2.44930E-03,+1.03517589E+00,+4.47949422E+00
+2.45030E-03,+1.03517589E+00,+4.46911977E+00
+2.45130E-03,+1.07537689E+00,+4.45874531E+00
+2.45230E-03,+1.03517589E+00,+4.49246228E+00
+2.45330E-03,+1.03517589E+00,+4.49246228E+00
+2.45430E-03,+4.54822497E+00,-34.68956E-03
+2.45530E-03,+4.53785052E+00,-15.23746E-03
+2.45630E-03,+4.53785052E+00,-15.23746E-03
+2.45730E-03,+4.54822497E+00,-25.61191E-03
+2.45830E-03,+4.57286429E+00,-10.05023E-03
+2.45930E-03,+4.57286429E+00,+4.45615170E+00
+2.46030E-03,+4.57286429E+00,+4.49246228E+00
+2.46130E-03,+4.54952178E+00,+4.49246228E+00
+2.46230E-03,+4.57286429E+00,+4.49246228E+00
+2.46330E-03,+4.57286429E+00,+4.49246228E+00
+2.46430E-03,+1.04295673E+00,-10.05023E-03
+2.46530E-03,+1.03517589E+00,-32.09594E-03
+2.46630E-03,+1.03517589E+00,-10.05023E-03
+2.46730E-03,+1.03517589E+00,-48.95443E-03
+2.46830E-03,+1.03517589E+00,-10.05023E-03
+2.46930E-03,+1.05462799E+00,+4.49246228E+00
+2.47030E-03,+1.04555034E+00,+4.46263573E+00
+2.47130E-03,+1.03517589E+00,+4.49246228E+00
+2.47230E-03,+1.03517589E+00,+4.48208783E+00
+2.47330E-03,+1.03517589E+00,+4.47171338E+00
+2.47430E-03,+1.06629925E+00,-41.17359E-03
+2.47530E-03,+1.03517589E+00,-48.95443E-03
+2.47630E-03,+1.03517589E+00,-38.57997E-03
+2.47730E-03,+1.03517589E+00,-10.05023E-03
+2.47830E-03,+1.03517589E+00,-50.25123E-03
+2.47930E-03,+1.03517589E+00,+4.49246228E+00
+2.48030E-03,+1.03517589E+00,+4.47949422E+00
+2.48130E-03,+1.03517589E+00,+4.47560380E+00
+2.48230E-03,+1.03517589E+00,+4.45226128E+00
+2.48330E-03,+1.03517589E+00,+4.48857187E+00
+2.48430E-03,+4.53266329E+00,-35.98636E-03
+2.48530E-03,+4.54822497E+00,-10.05023E-03
+2.48630E-03,+4.53785052E+00,-45.06401E-03
+2.48730E-03,+4.53266329E+00,-45.06401E-03
+2.48830E-03,+4.57286429E+00,-34.68956E-03
+2.48930E-03,+4.54692816E+00,+4.46652615E+00
+2.49030E-03,+4.57286429E+00,+4.48857187E+00
+2.49130E-03,+4.53266329E+00,+4.49246228E+00
+2.49230E-03,+4.54952178E+00,+4.49246228E+00
+2.49330E-03,+4.55989623E+00,+4.49246228E+00
+2.49430E-03,+4.57286429E+00,-10.05023E-03
+2.49530E-03,+4.56508345E+00,-42.47039E-03
+2.49630E-03,+4.57286429E+00,-10.05023E-03
+2.49730E-03,+4.57286429E+00,-50.25123E-03
+2.49830E-03,+4.57286429E+00,-10.05023E-03
+2.49930E-03,+4.57286429E+00,+4.49246228E+00
+2.50030E-03,+4.57286429E+00,+4.49246228E+00
+2.50130E-03,+4.57286429E+00,+4.49246228E+00
+2.50230E-03,+4.57286429E+00,+4.49246228E+00
+2.50330E-03,+4.57286429E+00,+4.49246228E+00
+2.50430E-03,+4.55341220E+00,-10.05023E-03
+2.50530E-03,+4.57286429E+00,-50.25123E-03
+2.50630E-03,+4.57286429E+00,-50.25123E-03
+2.50730E-03,+4.57286429E+00,-50.25123E-03
+2.50830E-03,+4.57286429E+00,-28.20552E-03
+2.50930E-03,+4.57286429E+00,+4.49246228E+00
+2.51030E-03,+4.61047169E+00,+4.49246228E+00
+2.51130E-03,+4.57286429E+00,+4.51969522E+00
+2.51230E-03,+4.57286429E+00,+4.50932077E+00
+2.51330E-03,+4.57286429E+00,+4.52617926E+00
+2.51430E-03,+1.03906631E+00,-46.36081E-03
+2.51530E-03,+1.03517589E+00,-10.05023E-03
+2.51630E-03,+1.05073757E+00,-10.05023E-03
+2.51730E-03,+1.07018967E+00,-45.06401E-03
+2.51830E-03,+1.03517589E+00,-50.25123E-03
+2.51930E-03,+1.03517589E+00,+4.49246228E+00
+2.52030E-03,+1.03517589E+00,+4.51839842E+00
+2.52130E-03,+1.03517589E+00,+4.49246228E+00
+2.52230E-03,+1.03517589E+00,+4.49246228E+00
+2.52330E-03,+1.05851841E+00,+4.49246228E+00
+2.52430E-03,+1.03517589E+00,-23.01830E-03
+2.52530E-03,+1.03517589E+00,-10.05023E-03
+2.52630E-03,+1.06759605E+00,-50.25123E-03
+2.52730E-03,+1.03517589E+00,-10.05023E-03
+2.52830E-03,+1.03517589E+00,-38.57997E-03
+2.52930E-03,+1.03517589E+00,+4.45355809E+00
+2.53030E-03,+1.03517589E+00,+4.49246228E+00
+2.53130E-03,+1.03517589E+00,+4.49246228E+00
+2.53230E-03,+1.04555034E+00,+4.49246228E+00
+2.53330E-03,+1.03517589E+00,+4.49246228E+00
+2.53430E-03,+4.56248984E+00,-50.25123E-03
+2.53530E-03,+4.55341220E+00,-29.50233E-03
+2.53630E-03,+4.57286429E+00,-10.05023E-03
+2.53730E-03,+4.57286429E+00,-48.95443E-03
+2.53830E-03,+4.57286429E+00,-50.25123E-03
+2.53930E-03,+4.57286429E+00,+4.49246228E+00
+2.54030E-03,+4.56508345E+00,+4.49246228E+00
+2.54130E-03,+4.57286429E+00,+4.49246228E+00
+2.54230E-03,+4.57286429E+00,+4.50543035E+00
+2.54330E-03,+4.57286429E+00,+4.49246228E+00
+2.54430E-03,+4.57286429E+00,-50.25123E-03
+2.54530E-03,+4.56897387E+00,-46.36081E-03
+2.54630E-03,+4.57286429E+00,-35.98636E-03
+2.54730E-03,+4.57286429E+00,-34.68956E-03
+2.54830E-03,+4.53785052E+00,-15.23746E-03
+2.54930E-03,+4.57286429E+00,+4.49246228E+00
+2.55030E-03,+4.57286429E+00,+4.49246228E+00
+2.55130E-03,+4.57286429E+00,+4.49246228E+00
+2.55230E-03,+4.57286429E+00,+4.49635270E+00
+2.55330E-03,+4.57286429E+00,+4.49246228E+00
+2.55430E-03,+4.57286429E+00,-33.39275E-03
+2.55530E-03,+4.57286429E+00,-23.01830E-03
+2.55630E-03,+4.57286429E+00,-12.64384E-03
+2.55730E-03,+4.57286429E+00,-10.05023E-03
+2.55830E-03,+4.59491001E+00,-32.09594E-03
+2.55930E-03,+4.57286429E+00,+4.49246228E+00
+2.56030E-03,+4.57416110E+00,+4.53266329E+00
+2.56130E-03,+4.60398765E+00,+4.53266329E+00
+2.56230E-03,+4.61306530E+00,+4.51321119E+00
+2.56330E-03,+4.58323875E+00,+4.52228884E+00
+2.56430E-03,+4.57286429E+00,-50.25123E-03
+2.56530E-03,+4.58323875E+00,-10.05023E-03
+2.56630E-03,+4.57286429E+00,-29.50233E-03
+2.56730E-03,+4.57286429E+00,-19.12788E-03
+2.56830E-03,+4.57286429E+00,-11.34704E-03
+2.56930E-03,+4.60139404E+00,+4.53266329E+00
+2.57030E-03,+4.61306530E+00,+4.53266329E+00
+2.57130E-03,+4.61306530E+00,+4.53266329E+00
+2.57230E-03,+4.57286429E+00,+4.53266329E+00
+2.57330E-03,+4.61306530E+00,+4.50543035E+00
+2.57430E-03,+4.59620681E+00,-33.39275E-03
+2.57530E-03,+4.61306530E+00,-10.05023E-03
+2.57630E-03,+4.61306530E+00,-46.36081E-03
+2.57730E-03,+4.61306530E+00,-10.05023E-03
+2.57830E-03,+4.61306530E+00,-10.05023E-03
+2.57930E-03,+4.61306530E+00,+4.53266329E+00
+2.58030E-03,+4.57286429E+00,+4.53266329E+00
+2.58130E-03,+4.57286429E+00,+4.53266329E+00
+2.58230E-03,+4.61306530E+00,+4.53266329E+00
+2.58330E-03,+4.61306530E+00,+4.53266329E+00
+2.58430E-03,+1.03517589E+00,-10.05023E-03
+2.58530E-03,+1.05851841E+00,-26.90872E-03
+2.58630E-03,+1.06240883E+00,-37.28317E-03
+2.58730E-03,+1.03517589E+00,-50.25123E-03
+2.58830E-03,+1.01053656E+00,-10.05023E-03
+2.58930E-03,+1.03517589E+00,+4.53266329E+00
+2.59030E-03,+1.04684715E+00,+4.53266329E+00
+2.59130E-03,+1.03517589E+00,+4.53266329E+00
+2.59230E-03,+1.06629925E+00,+4.53266329E+00
+2.59330E-03,+1.03517589E+00,+4.51321119E+00
+2.59430E-03,+1.06500244E+00,-20.42468E-03
+2.59530E-03,+1.03517589E+00,-10.05023E-03
+2.59630E-03,+1.03517589E+00,-50.25123E-03
+2.59730E-03,+1.05592480E+00,-50.25123E-03
+2.59830E-03,+1.03517589E+00,-10.05023E-03
+2.59930E-03,+1.03517589E+00,+4.49246228E+00
+2.60030E-03,+1.03517589E+00,+4.52099203E+00
+2.60130E-03,+1.03517589E+00,+4.49246228E+00
+2.60230E-03,+1.04295673E+00,+4.49246228E+00
+2.60330E-03,+1.03517589E+00,+4.45485489E+00
+2.60430E-03,+4.57286429E+00,-10.05023E-03
+2.60530E-03,+4.57286429E+00,-10.05023E-03
+2.60630E-03,+4.57286429E+00,-10.05023E-03
+2.60730E-03,+4.57675471E+00,-10.05023E-03
+2.60830E-03,+4.58712917E+00,-10.05023E-03
+2.60930E-03,+4.59750362E+00,+4.49246228E+00
+2.61030E-03,+4.57286429E+00,+4.53266329E+00
+2.61130E-03,+4.57286429E+00,+4.52747606E+00
+2.61230E-03,+4.57286429E+00,+4.51710161E+00
+2.61330E-03,+4.58712917E+00,+4.53266329E+00
+2.61430E-03,+1.07148647E+00,-13.94065E-03
+2.61530E-03,+1.03517589E+00,-43.76720E-03
+2.61630E-03,+1.05203438E+00,-10.05023E-03
+2.61730E-03,+1.03517589E+00,-23.01830E-03
+2.61830E-03,+1.03517589E+00,-12.64384E-03
+2.61930E-03,+1.03517589E+00,+4.52488245E+00
+2.62030E-03,+1.03517589E+00,+4.49246228E+00
+2.62130E-03,+1.06370563E+00,+4.49246228E+00
+2.62230E-03,+1.03517589E+00,+4.49246228E+00
+2.62330E-03,+1.03517589E+00,+4.49246228E+00
+2.62430E-03,+1.03517589E+00,-29.50233E-03
+2.62530E-03,+1.03517589E+00,-39.87678E-03
+2.62630E-03,+1.07537689E+00,-10.05023E-03
+2.62730E-03,+1.03517589E+00,-20.42468E-03
+2.62830E-03,+1.03517589E+00,-10.05023E-03
+2.62930E-03,+1.03517589E+00,+4.49246228E+00
+2.63030E-03,+1.03517589E+00,+4.49116548E+00
+2.63130E-03,+1.03517589E+00,+4.49246228E+00
+2.63230E-03,+1.03517589E+00,+4.49246228E+00
+2.63330E-03,+1.03517589E+00,+4.48468145E+00
+2.63430E-03,+1.03517589E+00,-47.65762E-03
+2.63530E-03,+1.03517589E+00,-50.25123E-03
+2.63630E-03,+1.03517589E+00,-10.05023E-03
+2.63730E-03,+1.03517589E+00,-10.05023E-03
+2.63830E-03,+1.03517589E+00,-10.05023E-03
+2.63930E-03,+1.03517589E+00,+4.46652615E+00
+2.64030E-03,+1.03517589E+00,+4.47690061E+00
+2.64130E-03,+1.04036312E+00,+4.45744851E+00
+2.64230E-03,+1.03517589E+00,+4.45226128E+00
+2.64330E-03,+1.03517589E+00,+4.49246228E+00
+2.64430E-03,+1.03517589E+00,-50.25123E-03
+2.64530E-03,+1.03517589E+00,-10.05023E-03
+2.64630E-03,+1.03517589E+00,-50.25123E-03
+2.64730E-03,+1.03517589E+00,-26.90872E-03
+2.64830E-03,+1.03517589E+00,-50.25123E-03
+2.64930E-03,+1.03517589E+00,+4.48986867E+00
+2.65030E-03,+1.03517589E+00,+4.45226128E+00
+2.65130E-03,+1.03517589E+00,+4.45226128E+00
+2.65230E-03,+1.03517589E+00,+4.45226128E+00
+2.65330E-03,+1.03517589E+00,+4.45226128E+00
+2.65430E-03,+1.03517589E+00,-41.17359E-03
+2.65530E-03,+1.03517589E+00,-50.25123E-03
+2.65630E-03,+1.03517589E+00,-20.42468E-03
+2.65730E-03,+1.03517589E+00,-10.05023E-03
+2.65830E-03,+1.03517589E+00,-39.87678E-03
+2.65930E-03,+1.03517589E+00,+4.45226128E+00
+2.66030E-03,+1.03517589E+00,+4.45226128E+00
+2.66130E-03,+1.03517589E+00,+4.45226128E+00
+2.66230E-03,+1.03517589E+00,+4.45226128E+00
+2.66330E-03,+1.03517589E+00,+4.43021557E+00
+2.66430E-03,+4.53266329E+00,-17.83107E-03
+2.66530E-03,+4.53266329E+00,-10.05023E-03
+2.66630E-03,+4.53266329E+00,-10.05023E-03
+2.66730E-03,+4.53266329E+00,-50.25123E-03
+2.66830E-03,+4.53266329E+00,-10.05023E-03
+2.66930E-03,+4.53266329E+00,+4.45226128E+00
+2.67030E-03,+4.53266329E+00,+4.45226128E+00
+2.67130E-03,+4.53266329E+00,+4.45226128E+00
+2.67230E-03,+4.53266329E+00,+4.45226128E+00
+2.67330E-03,+4.53266329E+00,+4.45226128E+00
+2.67430E-03,+1.03517589E+00,-10.05023E-03
+2.67530E-03,+1.03517589E+00,-35.98636E-03
+2.67630E-03,+1.03517589E+00,-50.25123E-03
+2.67730E-03,+1.03517589E+00,-16.53426E-03
+2.67830E-03,+1.03517589E+00,-10.05023E-03
+2.67930E-03,+1.03517589E+00,+4.45226128E+00
+2.68030E-03,+1.03517589E+00,+4.45226128E+00
+2.68130E-03,+1.03517589E+00,+4.45226128E+00
+2.68230E-03,+1.03517589E+00,+4.45226128E+00
+2.68330E-03,+1.03517589E+00,+4.45226128E+00
+2.68430E-03,+1.03647270E+00,-10.05023E-03
+2.68530E-03,+1.03517589E+00,-50.25123E-03
+2.68630E-03,+1.03517589E+00,-10.05023E-03
+2.68730E-03,+1.03517589E+00,-39.87678E-03
+2.68830E-03,+1.03517589E+00,-50.25123E-03
+2.68930E-03,+1.03517589E+00,+4.45226128E+00
+2.69030E-03,+1.05592480E+00,+4.45226128E+00
+2.69130E-03,+1.03517589E+00,+4.46133893E+00
+2.69230E-03,+1.03517589E+00,+4.45226128E+00
+2.69330E-03,+1.03517589E+00,+4.41206028E+00
+2.69430E-03,+1.03517589E+00,-50.25123E-03
+2.69530E-03,+1.03517589E+00,-17.83107E-03
+2.69630E-03,+1.03517589E+00,-10.05023E-03
+2.69730E-03,+1.03517589E+00,-23.01830E-03
+2.69830E-03,+1.03517589E+00,-26.90872E-03
+2.69930E-03,+1.06889286E+00,+4.41206028E+00
+2.70030E-03,+1.03517589E+00,+4.44837086E+00
+2.70130E-03,+1.03517589E+00,+4.45226128E+00
+2.70230E-03,+1.03517589E+00,+4.43669960E+00
+2.70330E-03,+1.03517589E+00,+4.41206028E+00
+2.70430E-03,+4.53266329E+00,-15.23746E-03
+2.70530E-03,+4.51710161E+00,-10.05023E-03
+2.70630E-03,+4.53266329E+00,-10.05023E-03
+2.70730E-03,+4.53266329E+00,-50.25123E-03
+2.70830E-03,+4.53266329E+00,-10.05023E-03
+2.70930E-03,+4.53266329E+00,+4.45226128E+00
+2.71030E-03,+4.53266329E+00,+4.45226128E+00
+2.71130E-03,+4.53266329E+00,+4.45226128E+00
+2.71230E-03,+4.53266329E+00,+4.45226128E+00
+2.71330E-03,+4.55470900E+00,+4.45226128E+00
+2.71430E-03,+4.53266329E+00,-10.05023E-03
+2.71530E-03,+4.53266329E+00,-50.25123E-03
+2.71630E-03,+4.53266329E+00,-19.12788E-03
+2.71730E-03,+4.53266329E+00,-10.05023E-03
+2.71830E-03,+4.54303774E+00,-20.42468E-03
+2.71930E-03,+4.53266329E+00,+4.45226128E+00
+2.72030E-03,+4.56248984E+00,+4.45226128E+00
+2.72130E-03,+4.55341220E+00,+4.47301019E+00
+2.72230E-03,+4.56378665E+00,+4.48338464E+00
+2.72330E-03,+4.53266329E+00,+4.49246228E+00
+2.72430E-03,+1.03517589E+00,-10.05023E-03
+2.72530E-03,+1.05722160E+00,-32.09594E-03
+2.72630E-03,+1.03517589E+00,-17.83107E-03
+2.72730E-03,+1.03517589E+00,-10.05023E-03
+2.72830E-03,+1.03517589E+00,-37.28317E-03
+2.72930E-03,+1.03517589E+00,+4.46911977E+00
+2.73030E-03,+1.03517589E+00,+4.48597825E+00
+2.73130E-03,+1.03517589E+00,+4.45615170E+00
+2.73230E-03,+1.03517589E+00,+4.45226128E+00
+2.73330E-03,+1.03517589E+00,+4.45226128E+00
+2.73430E-03,+4.53266329E+00,-15.23746E-03
+2.73530E-03,+4.53266329E+00,-50.25123E-03
+2.73630E-03,+4.57286429E+00,-25.61191E-03
+2.73730E-03,+4.53266329E+00,-24.31510E-03
+2.73830E-03,+4.53655371E+00,-13.94065E-03
+2.73930E-03,+4.53914732E+00,+4.45226128E+00
+2.74030E-03,+4.54952178E+00,+4.46911977E+00
+2.74130E-03,+4.54563136E+00,+4.49246228E+00
+2.74230E-03,+4.53266329E+00,+4.49246228E+00
+2.74330E-03,+4.54044413E+00,+4.45226128E+00
+2.74430E-03,+1.05333118E+00,-28.20552E-03
+2.74530E-03,+1.03517589E+00,-38.57997E-03
+2.74630E-03,+1.03517589E+00,-11.34704E-03
+2.74730E-03,+1.04425354E+00,-41.17359E-03
+2.74830E-03,+1.03517589E+00,-29.50233E-03
+2.74930E-03,+1.03517589E+00,+4.45226128E+00
+2.75030E-03,+1.03517589E+00,+4.49246228E+00
+2.75130E-03,+1.06500244E+00,+4.49246228E+00
+2.75230E-03,+1.03517589E+00,+4.45226128E+00
+2.75330E-03,+1.03517589E+00,+4.45226128E+00
+2.75430E-03,+4.53266329E+00,-11.34704E-03
+2.75530E-03,+4.57286429E+00,-21.72149E-03
+2.75630E-03,+4.55470900E+00,-10.05023E-03
+2.75730E-03,+4.54044413E+00,-50.25123E-03
+2.75830E-03,+4.57286429E+00,-10.05023E-03
+2.75930E-03,+4.55989623E+00,+4.49246228E+00
+2.76030E-03,+4.55600581E+00,+4.49246228E+00
+2.76130E-03,+4.53266329E+00,+4.49246228E+00
+2.76230E-03,+4.53266329E+00,+4.49246228E+00
+2.76330E-03,+4.55859942E+00,+4.49246228E+00
+2.76430E-03,+1.05073757E+00,-50.25123E-03
+2.76530E-03,+1.03517589E+00,-15.23746E-03
+2.76630E-03,+1.03517589E+00,-10.05023E-03
+2.76730E-03,+1.03517589E+00,-25.61191E-03
+2.76830E-03,+1.06111202E+00,-10.05023E-03
+2.76930E-03,+1.03517589E+00,+4.45226128E+00
+2.77030E-03,+1.03517589E+00,+4.48597825E+00
+2.77130E-03,+1.03517589E+00,+4.49246228E+00
+2.77230E-03,+1.04814396E+00,+4.49246228E+00
+2.77330E-03,+1.03517589E+00,+4.48986867E+00
+2.77430E-03,+4.57286429E+00,-17.83107E-03
+2.77530E-03,+4.53266329E+00,-10.05023E-03
+2.77630E-03,+4.57286429E+00,-21.72149E-03
+2.77730E-03,+4.57286429E+00,-10.05023E-03
+2.77830E-03,+4.56378665E+00,-10.05023E-03
+2.77930E-03,+4.53266329E+00,+4.47171338E+00
+2.78030E-03,+4.56248984E+00,+4.49246228E+00
+2.78130E-03,+4.53266329E+00,+4.49246228E+00
+2.78230E-03,+4.57286429E+00,+4.49246228E+00
+2.78330E-03,+4.57286429E+00,+4.47301019E+00
+2.78430E-03,+1.03517589E+00,-41.17359E-03
+2.78530E-03,+1.03517589E+00,-48.95443E-03
+2.78630E-03,+1.03517589E+00,-26.90872E-03
+2.78730E-03,+1.03517589E+00,-10.05023E-03
+2.78830E-03,+1.03517589E+00,-50.25123E-03
+2.78930E-03,+1.03517589E+00,+4.49246228E+00
+2.79030E-03,+1.03517589E+00,+4.45226128E+00
+2.79130E-03,+1.03517589E+00,+4.47560380E+00
+2.79230E-03,+1.06889286E+00,+4.45874531E+00
+2.79330E-03,+1.03517589E+00,+4.45615170E+00
+2.79430E-03,+1.03517589E+00,-10.05023E-03
+2.79530E-03,+1.03517589E+00,-25.61191E-03
+2.79630E-03,+1.03517589E+00,-45.06401E-03
+2.79730E-03,+1.03517589E+00,-10.05023E-03
+2.79830E-03,+1.03517589E+00,-10.05023E-03
+2.79930E-03,+1.03517589E+00,+4.47819741E+00
+2.80030E-03,+1.03906631E+00,+4.45226128E+00
+2.80130E-03,+1.03517589E+00,+4.45226128E+00
+2.80230E-03,+1.03517589E+00,+4.47560380E+00
+2.80330E-03,+1.03517589E+00,+4.45226128E+00
+2.80430E-03,+4.53266329E+00,-50.25123E-03
+2.80530E-03,+4.54044413E+00,-17.83107E-03
+2.80630E-03,+4.53266329E+00,-50.25123E-03
+2.80730E-03,+4.57286429E+00,-38.57998E-03
+2.80830E-03,+4.53396010E+00,-48.95443E-03
+2.80930E-03,+4.53266329E+00,+4.48338464E+00
